trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
66196	14265	0	0	3	1	6	1	1.0	3	2014	8	23	6	10.5	34	1	1	0	5477	1.356111111	0.4302777779999999	0.306111111	0.25	0.0	0.0	0	0.324722222	2.4	0.85	10.5	0.571429
66200	14266	1	0	3	1	1	1	1.0	3	2014	8	23	6	9.75	41	0	1	1	5825	1.469722222	0.521111111	0.150555556	0.25	0.0	0.1	1	0.317222222	2.4	0.96	10.5	0.624343
66223	14271	1	1	4	5	1	1	1.0	3	2014	8	23	6	16.0	30	1	1	1	7160	1.773611111	0.576666667	0.288611111	0.0	0.643888889	0.0	0	0.5066666670000001	1.5	1.33	0.0	0.296053
66231	14274	0	0	4	3	1	1	1.0	3	2014	8	23	6	13.75	38	0	1	2	8010	2.0575	0.586388889	0.173611111	0.0	0.991666667	0.114166667	1	0.394722222	3.0	1.32	0.0	0.442646
66244	14276	0	3	3	1	1	1	1.0	3	2014	8	23	6	14.25	31	0	0	1	1300	0.383055556	0.117777778	0.076388889	0.0	0.1166666669999999	0.0	0	0.101944444	1.5	0.3	0.0	0.220708
66292	14287	0	3	3	3	6	1	1.0	3	2014	8	24	7	18.0	27	1	0	0	10528	2.491666667	0.785277778	0.444166667	0.3	0.0	0.1166666669999999	1	0.711666667	2.8	1.8	0.0	0.58509
66303	14291	0	0	3	3	6	1	1.0	3	2014	8	25	1	17.75	37	1	1	0	7831	1.756666667	0.561666667	0.213055556	0.35	0.0	0.0	0	0.571111111	2.8	1.34	0.0	0.702335
66327	14297	0	1	3	5	1	5	0.0	3	2014	8	25	1	12.5	27	1	1	1	1848	0.523611111	0.197777778	0.133055556	0.066666667	0.0	0.1	1	0.230277778	0.0	0.55	0.0	0.6043430000000001
66360	14304	0	8	4	3	1	5	0.0	3	2014	8	26	2	19.0	71	0	1	2	4044	1.182222222	0.366111111	0.203333333	0.083333333	0.15	0.1	1	0.240833333	0.0	0.81	0.0	0.230681
66368	14305	1	0	3	1	1	1	1.0	3	2014	8	26	2	8.0	46	0	1	1	19005	4.759444444	1.559722222	0.118888889	0.75	0.055555556	0.283333333	2	1.298055556	7.1	3.76	0.0	0.649904
66377	14308	0	0	4	3	2	5	0.0	3	2014	8	26	2	11.0	67	0	1	2	3434	0.800277778	0.222222222	0.164722222	0.0	0.195833333	0.0	0	0.163888889	0.0	0.48	0.0	0.0644068
66387	14310	0	4	3	3	1	5	0.0	3	2014	8	26	2	13.0	66	0	0	2	3319	0.904166667	0.256944444	0.155	0.0	0.21	0.0	0	0.149722222	0.0	0.54	0.0	0.200371
66408	14318	0	1	2	1	2	1	1.0	3	2014	8	26	2	20.5	31	0	1	1	12257	2.649444444	0.7716666670000001	0.186944444	0.416666667	0.0	0.0	0	0.656388889	2.8	1.55	0.0	0.564113
66411	14319	0	0	3	1	1	1	1.0	3	2014	8	26	2	5.5	42	0	1	2	16112	3.859166667	1.183055556	0.105	0.333333333	0.166666667	0.2666666669999999	2	0.6075	3.4	3.2	0.0	0.274348
66412	14319	0	1	3	1	1	1	1.0	3	2014	8	26	2	17.0	42	0	1	2	16112	3.765555556	1.109444444	0.163055556	0.583333333	0.0	0.25	1	1.078888889	6.3	3.69	0.0	0.616632
66413	14320	2	0	3	2	2	4	0.5	3	2014	8	26	2	8.5	20	1	1	1	15110	3.39	0.951666667	0.251111111	0.45	0.0	0.1	1	0.873611111	3.1	2.35	10.5	0.641653
66424	14321	4	3	3	1	2	1	1.0	3	2014	8	26	2	21.0	22	0	1	1	18041	4.023888889	1.275833333	0.1725	0.483333333	0.0	0.1166666669999999	1	0.8472222220000001	5.2	2.65	0.0	0.468852
66427	14322	0	0	3	4	2	1	0.0	3	2014	8	26	2	12.0	52	0	1	2	10947	2.715277778	0.945555556	0.187222222	0.35	0.0	0.1	1	0.769444444	4.09	1.81	10.5	0.6855600000000001
66428	14322	0	1	3	4	2	1	0.0	3	2014	8	26	2	18.75	52	0	1	2	10947	2.715277778	1.045277778	0.195	0.35	0.0	0.1	1	0.796111111	5.09	2.18	0.0	0.670621
66443	14326	0	3	4	3	1	1	1.0	3	2014	8	27	3	17.43333333	55	0	1	1	1611	0.420833333	0.128888889	0.068888889	0.0	0.129722222	0.0	0	0.109444444	1.5	0.34	0.0	0.1421319999999999
66453	14328	1	7	4	4	1	1	1.0	3	2014	8	27	3	15.5	51	1	1	1	2458	0.689722222	0.185833333	0.396666667	0.0	0.098888889	0.0	0	0.1436111109999999	1.5	0.47	0.0	0.125725
66492	14338	1	1	4	3	6	1	1.0	3	2014	8	29	5	13.0	39	1	1	2	9228	2.275833333	0.674722222	0.1005555559999999	0.233333333	0.0	0.0	0	0.5575	1.9	1.58	0.0	0.320877
66495	14339	0	0	3	3	6	1	1.0	3	2014	8	29	5	10.0	58	0	1	0	14301	3.299444444	1.164722222	0.155	0.583333333	0.1166666669999999	0.2666666669999999	2	0.854722222	3.9	2.28	0.0	0.6048100000000001
66509	14341	2	2	1	3	1	3	0.0	3	2014	8	29	5	14.0	12	0	0	2	1445	0.436388889	0.1325	0.1722222219999999	0.0	0.083333333	0.0	0	0.1125	0.0	0.32	0.0	0.1333329999999999
66510	14341	2	3	1	3	1	3	0.0	3	2014	8	29	5	15.0	12	0	0	2	1445	0.436666667	0.1555555559999999	0.175277778	0.0	0.111666667	0.0	0	0.136666667	0.0	0.35	0.0	0.213415
66521	14343	0	0	1	1	1	1	1.0	3	2014	8	29	5	8.75	53	0	1	2	973	0.2319444439999999	0.0855555559999999	0.141944444	0.0	0.114444444	0.0	0	0.101944444	1.5	0.26	0.0	0.4495909999999999
66566	14354	0	5	4	3	1	1	1.0	3	2014	8	30	6	0.916666667	43	0	1	2	1562	0.398055556	0.135555556	0.138888889	0.0	0.109166667	0.0	0	0.123888889	1.5	0.33	0.0	0.278027
66606	14364	0	2	1	3	6	1	1.0	3	2014	8	31	7	16.5	24	0	1	0	518	0.158333333	0.053333333	0.1255555559999999	0.016666667	0.0	0.0	0	0.069444444	1.5	0.14	0.0	0.296
66620	14369	0	2	4	5	6	1	1.0	3	2014	8	31	7	16.0	30	1	0	0	1682	0.4225	0.1375	0.083333333	0.0	0.173611111	0.0	0	0.134444444	1.5	0.31	0.0	0.497934
66654	14374	1	0	4	3	1	1	1.0	3	2014	8	31	7	11.0	62	0	1	2	1312	0.394166667	0.135555556	0.111388889	0.0	0.1166666669999999	0.0	0	0.105555556	1.5	0.29	0.0	0.128947
66657	14375	1	1	3	1	1	4	1.0	3	2014	9	1	1	18.0	42	0	1	1	19497	4.604444443999999	1.413611111	0.223055556	0.7	0.0	0.1166666669999999	1	1.1180555559999998	5.0	3.63	10.5	0.524224
66686	14383	1	0	4	1	1	1	1.0	3	2014	9	1	1	15.0	58	0	1	1	1619	0.424722222	0.149444444	0.215	0.0	0.066666667	0.0	0	0.1011111109999999	1.5	0.32	0.0	0.206044
66691	14384	1	1	3	2	6	2	0.0	3	2014	9	1	1	12.0	16	1	0	0	9776	2.202777778	0.619444444	0.249722222	0.0	0.605833333	0.0	0	0.423055556	0.0	1.44	0.0	0.348654
66698	14386	0	2	1	5	1	1	1.0	3	2014	9	1	1	16.0	54	1	1	2	650	0.1875	0.073333333	0.138333333	0.0	0.016666667	0.0	0	0.083611111	1.5	0.18	10.5	0.305648
66713	14388	1	1	3	2	1	1	1.0	3	2014	9	1	1	8.666666667000001	43	1	1	1	12384	2.7008333330000003	0.854722222	0.226111111	0.183333333	0.1166666669999999	0.2666666669999999	2	0.705833333	5.1	2.05	0.0	0.541126
66714	14388	1	5	3	2	1	1	1.0	3	2014	9	1	1	14.5	43	1	1	1	12384	2.771388889	0.881944444	0.142777778	0.15	0.316666667	0.333333333	2	0.6730555559999999	5.6	1.98	0.0	0.45811
66729	14392	0	5	4	3	1	1	1.0	3	2014	9	1	1	13.33333333	77	0	0	2	6026	1.371388889	0.370555556	0.168055556	0.0	0.35	0.0	0	0.2263888889999999	1.5	0.87	0.0	0.263804
66741	14397	0	1	1	5	6	4	1.0	3	2014	9	1	1	13.0	33	0	1	0	1044	0.238888889	0.083055556	0.128888889	0.0	0.057222222	0.0	0	0.138888889	1.5	0.25	0.0	0.63
66750	14398	1	1	4	4	1	1	1.0	3	2014	9	1	1	14.0	37	1	1	2	17760	4.2761111110000005	1.3094444440000002	0.205555556	0.8	0.066666667	0.2666666669999999	2	0.6152777779999999	4.3	2.77	0.0	0.439729
66754	14398	2	3	3	3	1	5	0.0	3	2014	9	1	1	15.0	5	0	0	2	1132	0.329444444	0.118888889	0.0525	0.0	0.059722222	0.0	0	0.078333333	0.0	0.23	0.0	0.163121
66763	14402	0	2	3	4	6	1	1.0	3	2014	9	2	2	0.25	19	0	0	0	1733	0.405555556	0.1041666669999999	0.027777778	0.0	0.065833333	0.0	0	0.054722222	1.5	0.21	0.0	0.395939
66766	14403	1	0	4	3	2	1	1.0	3	2014	9	2	2	15.0	47	1	1	2	2910	0.7416666670000001	0.255	0.126944444	0.0	0.229166667	0.0	0	0.252777778	1.5	0.71	0.0	0.183516
66772	14404	0	0	4	3	5	1	1.0	3	2014	9	2	2	7.083333333	35	1	1	2	3024	0.7644444440000001	0.241111111	0.175277778	0.05	0.116388889	0.15	1	0.186944444	3.6	0.85	0.0	0.157504
66774	14404	0	3	3	1	5	1	1.0	3	2014	9	2	2	16.83333333	35	1	1	2	18832	4.593888889	1.3833333330000002	0.205833333	0.7666666670000001	0.0	0.133333333	1	1.193888889	5.09	4.67	10.5	0.594695
66775	14404	0	5	4	3	5	1	1.0	3	2014	9	2	2	18.33333333	35	1	1	2	3024	0.765833333	0.242222222	0.148055556	0.05	0.130277778	0.1166666669999999	1	0.174166667	3.6	0.82	0.0	0.175439
66777	14404	1	1	4	4	5	1	1.0	3	2014	9	2	2	16.5	42	0	1	2	18765	4.639166667	1.488611111	0.285833333	0.7666666670000001	0.0	0.183333333	1	1.2625	7.69	4.48	0.0	0.410781
66779	14405	0	1	4	1	6	1	1.0	3	2014	9	2	2	14.0	39	1	0	0	3856	1.002777778	0.281388889	0.252222222	0.066666667	0.0	0.0	0	0.221111111	2.1	0.67	0.0	0.179648
66791	14407	3	0	1	3	1	1	1.0	3	2014	9	2	2	10.5	20	1	1	2	859	0.213055556	0.071388889	0.1422222219999999	0.0	0.046388889	0.0	0	0.067222222	1.5	0.19	0.0	0.0661157
66797	14409	1	0	3	1	2	1	1.0	3	2014	9	2	2	8.0	53	0	1	1	11247	2.625277778	0.819722222	0.1411111109999999	0.416666667	0.0	0.133333333	1	0.957222222	5.9	1.8	10.5	0.822693
66804	14410	0	6	4	1	1	1	0.0	3	2014	9	2	2	21.0	67	0	1	2	2706	0.626388889	0.160277778	0.113055556	0.0	0.1166666669999999	0.0	0	0.1	0.0	0.38	0.0	0.0472222
66814	14413	0	1	3	4	6	1	1.0	3	2014	9	2	2	16.5	56	0	1	0	7547	1.813888889	0.5972222220000001	0.265833333	0.283333333	0.0	0.183333333	2	0.533055556	5.09	1.32	10.5	0.631579
66824	14415	0	1	4	3	1	5	0.0	3	2014	9	3	3	17.0	78	0	1	2	3093	0.856666667	0.2144444439999999	0.1375	0.0	0.277777778	0.133333333	1	0.218055556	0.0	0.62	0.0	0.216561
66845	14421	0	0	3	1	6	1	1.0	3	2014	9	3	3	8.25	27	1	1	0	6568	1.443888889	0.5277777779999999	0.155833333	0.2166666669999999	0.0	0.0	0	0.583333333	2.4	1.29	10.5	0.907143
66859	14427	0	0	3	1	1	1	1.0	3	2014	9	4	4	5.0	57	0	1	1	13951	3.252222222	0.8711111109999999	0.290833333	0.316666667	0.25	0.1	1	0.502777778	3.0	2.21	0.0	0.144751
66867	14429	0	0	3	3	6	5	0.0	3	2014	9	4	4	15.0	87	0	0	0	733	0.414722222	0.130833333	0.214166667	0.0	0.080277778	0.0	0	0.150555556	0.0	0.31	0.0	0.195572
66910	14439	1	0	3	1	6	1	1.0	3	2014	9	5	5	8.0	27	1	1	0	2396	0.687222222	0.260833333	0.343888889	0.0	0.1938888889999999	0.0	0	0.170277778	1.5	0.49	0.0	0.122349
66929	14446	1	1	3	3	1	5	0.0	3	2014	9	5	5	16.5	70	0	1	1	4381	1.095833333	0.3833333329999999	0.298055556	0.1166666669999999	0.0	0.0	0	0.3727777779999999	0.0	0.94	10.5	0.459762
66942	14454	1	1	2	3	1	1	1.0	3	2014	9	5	5	11.25	67	0	1	1	7734	1.880555556	0.5325	0.315	0.0	0.7	0.1	1	0.362777778	3.0	1.58	0.0	0.262634
66964	14460	1	0	3	1	6	5	0.0	3	2014	9	5	5	8.5	43	1	0	0	3516	0.904444444	0.299166667	0.123888889	0.0	0.341666667	0.0	0	0.261666667	0.0	0.66	0.0	0.2908699999999999
66980	14465	0	0	4	3	2	1	1.0	3	2014	9	6	6	11.5	43	0	1	2	2141	0.741944444	0.194166667	0.3375	0.0	0.163333333	0.0	0	0.188611111	1.5	0.44	0.0	0.192931
67009	14467	2	1	4	2	1	3	0.0	3	2014	9	6	6	14.5	12	0	0	2	2818	0.715555556	0.1891666669999999	0.243611111	0.1	0.0	0.083333333	1	0.184166667	0.75	0.65	0.0	0.0693816
67032	14473	1	0	3	4	1	1	1.0	3	2014	9	6	6	8.5	27	0	0	1	10242	2.397222222	0.7022222220000001	0.395	0.2666666669999999	0.0	0.0	0	0.453611111	2.4	1.63	0.0	0.342315
67033	14473	1	1	3	4	1	1	1.0	3	2014	9	6	6	16.0	27	0	0	1	10242	2.395277778	0.703611111	0.337777778	0.3	0.134166667	0.087777778	1	0.520833333	3.9	1.79	0.0	0.485333
67037	14473	3	1	3	3	1	3	0.0	3	2014	9	6	6	13.0	12	0	0	1	2308	0.605555556	0.193611111	0.195833333	0.0	0.1891666669999999	0.0	0	0.1769444439999999	0.0	0.48	0.0	0.279435
67039	14474	0	3	4	5	1	5	0.0	3	2014	9	6	6	15.1	70	1	1	2	1146	0.296944444	0.0847222219999999	0.119444444	0.0	0.095277778	0.0	0	0.087777778	0.0	0.24	0.0	0.338608
67046	14477	1	5	4	3	2	1	1.0	3	2014	9	6	6	21.68333333	27	0	0	1	2241	0.589166667	0.204166667	0.090277778	0.0	0.193333333	0.0	0	0.135555556	1.5	0.37	0.0	0.0307377
67055	14480	0	0	4	3	1	1	1.0	3	2014	9	6	6	16.0	49	0	1	2	5914	1.395277778	0.416666667	0.2319444439999999	0.15	0.134722222	0.133333333	1	0.368611111	3.0	1.03	0.0	0.477016
67108	14494	0	1	3	5	6	1	1.0	3	2014	9	7	7	19.0	20	0	0	0	1807	0.441388889	0.199444444	0.174166667	0.05	0.0	0.0	0	0.216944444	2.4	0.5	0.0	0.443022
67109	14494	0	2	3	3	6	1	1.0	3	2014	9	7	7	20.16666667	20	0	0	0	7138	1.575555556	0.519166667	0.077222222	0.233333333	0.0	0.083333333	1	0.412222222	2.4	1.04	0.0	0.599057
67130	14501	0	2	1	3	6	1	1.0	3	2014	9	7	7	18.0	29	1	1	0	795	0.224166667	0.096388889	0.118888889	0.0	0.05	0.0	0	0.094166667	1.5	0.2	0.0	0.3864309999999999
67160	14508	1	3	3	3	1	5	0.0	3	2014	9	8	1	14.33333333	73	1	1	2	9098	2.186944444	0.701666667	0.194722222	0.0	0.494722222	0.0	0	0.480555556	0.0	1.54	0.0	0.191908
67172	14512	0	1	4	1	1	1	1.0	3	2014	9	8	1	16.0	35	1	1	2	5542	1.458888889	0.51	0.160555556	0.0	0.444444444	0.0	0	0.359444444	1.5	1.0	0.0	0.439722
67173	14512	0	2	4	3	1	1	1.0	3	2014	9	8	1	19.16666667	35	1	1	2	2303	0.580555556	0.190833333	0.2047222219999999	0.0	0.099722222	0.0	0	0.165833333	1.5	0.46	0.0	0.289782
67184	14513	4	1	3	5	2	3	0.0	3	2014	9	8	1	14.91666667	11	1	0	2	759	0.251666667	0.125277778	0.202777778	0.0	0.0433333329999999	0.0	0	0.066111111	0.0	0.14	0.0	0.201681
67194	14515	0	1	1	5	5	1	1.0	3	2014	9	8	1	8.75	36	1	1	2	951	0.251666667	0.075555556	0.1155555559999999	0.0	0.034444444	0.0	0	0.0608333329999999	1.5	0.22	0.0	0.0319635
67211	14521	0	1	3	4	1	1	1.0	3	2014	9	8	1	9.5	53	0	1	1	9653	2.671944444	0.863055556	0.057222222	0.133333333	0.444722222	0.245277778	2	0.690277778	5.4	1.96	10.5	0.6643859999999999
67221	14526	0	0	3	1	2	1	1.0	3	2014	9	9	2	6.0	37	0	1	1	7096	1.612777778	0.4719444439999999	0.318333333	0.2166666669999999	0.0	0.0	0	0.343055556	2.4	0.91	0.0	0.385425
67236	14528	0	4	1	1	1	1	1.0	3	2014	9	9	2	16.33333333	57	0	1	1	1649	0.350277778	0.108888889	0.095833333	0.0	0.233333333	0.0	0	0.087777778	1.5	0.25	0.0	0.0822784999999999
67242	14530	0	0	1	3	6	5	0.0	3	2014	9	9	2	10.0	70	1	1	0	428	0.1216666669999999	0.0536111109999999	0.0536111109999999	0.0	0.033333333	0.0	0	0.0633333329999999	0.0	0.16	0.0	0.407895
67244	14531	0	0	1	1	1	1	1.0	3	2014	9	9	2	8.166666667000001	44	1	1	2	1354	0.3475	0.1041666669999999	0.184166667	0.0	0.1047222219999999	0.0	0	0.115277778	1.5	0.34	0.0	0.137349
67248	14532	0	0	4	3	1	5	0.0	3	2014	9	9	2	7.0	68	1	1	2	7540	1.841666667	0.649166667	0.148888889	0.416666667	0.1525	0.233333333	2	0.4725	0.0	1.43	0.0	0.246326
67271	14536	4	1	4	2	1	5	0.0	3	2014	9	9	2	15.41666667	7	0	0	1	2058	0.543333333	0.143888889	0.281388889	0.0	0.098611111	0.0	0	0.144166667	0.0	0.44	0.0	0.138728
67272	14537	0	0	3	1	6	1	1.0	3	2014	9	9	2	8.0	26	0	1	0	10229	2.345555556	0.943333333	0.363888889	0.466666667	0.0	0.0	0	0.868055556	2.9	1.96	10.5	0.81952
67302	14544	2	1	2	3	2	1	1.0	3	2014	9	10	3	7.5	36	0	1	1	4483	1.031388889	0.322222222	0.1411111109999999	0.0	0.330555556	0.0	0	0.2163888889999999	1.5	0.58	0.0	0.273427
67336	14554	0	0	1	3	1	5	0.0	3	2014	9	10	3	14.5	78	1	1	2	3732	0.792222222	0.344722222	0.1025	0.1	0.0	0.0	0	0.297777778	0.0	0.74	10.5	0.765858
67346	14558	0	0	4	3	1	5	0.0	3	2014	9	10	3	11.0	84	0	1	2	2063	0.5475	0.203888889	0.243055556	0.0	0.1066666669999999	0.0	0	0.164444444	0.0	0.53	0.0	0.293919
67432	14577	0	1	3	4	1	1	1.0	3	2014	9	11	4	12.0	37	0	1	1	4878	1.148055556	0.43	0.148333333	0.166666667	0.0	0.0	0	0.3883333329999999	2.4	0.96	10.5	0.5643779999999999
67453	14581	1	1	3	4	1	5	0.0	3	2014	9	11	4	18.5	37	0	1	1	12547	2.895833333	0.7536111109999999	0.0705555559999999	0.566666667	0.35	0.233333333	2	0.614166667	0.0	1.91	0.0	0.571687
67479	14588	0	2	4	5	6	1	1.0	3	2014	9	12	5	13.0	70	1	0	0	3740	1.172777778	0.3544444439999999	0.129444444	0.0	0.373055556	0.2	2	0.254722222	4.5	0.77	0.0	0.2878949999999999
67489	14589	1	0	1	2	1	3	0.0	3	2014	9	12	5	7.75	11	1	0	2	953	0.2872222219999999	0.120833333	0.075277778	0.0	0.1191666669999999	0.0	0	0.143333333	0.0	0.37	0.0	0.374031
67495	14590	0	0	2	4	1	1	1.0	3	2014	9	12	5	7.25	33	1	1	1	2476	0.629722222	0.193333333	0.080833333	0.0	0.298333333	0.0	0	0.183333333	1.5	0.51	0.0	0.2545449999999999
67500	14592	0	3	3	4	2	1	1.0	3	2014	9	12	5	13.5	37	1	1	1	7264	1.650833333	0.549722222	0.131388889	0.333333333	0.109444444	0.1166666669999999	1	0.571944444	3.9	1.19	10.5	0.589121
67501	14592	0	5	1	5	2	1	1.0	3	2014	9	12	5	15.58333333	37	1	1	1	873	0.240277778	0.083611111	0.148333333	0.0	0.134444444	0.0	0	0.066944444	1.5	0.16	0.0	0.315353
67517	14594	0	2	1	3	2	1	1.0	3	2014	9	12	5	19.0	46	0	1	1	809	0.189722222	0.079166667	0.053333333	0.0	0.038055556	0.0	0	0.055	1.5	0.12	0.0	0.181818
67520	14594	1	1	3	1	2	1	1.0	3	2014	9	12	5	14.0	42	1	0	1	16116	3.966944444	1.378333333	0.08	0.75	0.066666667	0.2666666669999999	2	0.959444444	4.3	2.8	0.0	0.5
67551	14598	0	1	1	1	6	1	1.0	3	2014	9	12	5	16.5	35	0	1	0	1517	0.374166667	0.113333333	0.148888889	0.083333333	0.0	0.0	0	0.1375	1.7	0.29	0.0	0.591919
67562	14600	4	1	1	5	1	1	1.0	3	2014	9	12	5	18.0	22	0	0	1	368	0.108888889	0.066944444	0.028055556	0.0	0.049444444	0.0	0	0.087777778	1.5	0.23	0.0	0.189873
67564	14601	0	0	4	4	2	1	1.0	3	2014	9	12	5	7.0	52	0	1	2	7710	1.7952777780000002	0.591111111	0.1436111109999999	0.1	0.403055556	0.180277778	2	0.4125	4.7	1.08	0.0	0.345455
67574	14602	0	2	4	5	2	1	1.0	3	2014	9	12	5	15.01666667	47	0	1	1	4415	1.279166667	0.413611111	0.090833333	0.0	0.6397222220000001	0.0	0	0.343888889	1.5	0.96	0.0	0.147819
67589	14605	0	2	4	3	1	1	1.0	3	2014	9	13	6	11.0	49	0	1	1	841	0.235833333	0.066666667	0.096944444	0.0	0.033333333	0.0	0	0.050833333	1.5	0.16	0.0	0.0273224
67597	14605	4	2	4	3	3	2	0.0	3	2014	9	13	6	11.0	16	1	0	1	841	0.235833333	0.066666667	0.096944444	0.0	0.033333333	0.0	0	0.050833333	0.0	0.16	0.0	0.0273224
67606	14608	0	2	1	5	6	1	1.0	3	2014	9	13	6	13.0	30	0	1	0	3033	0.7225	0.305833333	0.2025	0.0	0.322222222	0.0	0	0.3175	1.5	0.67	10.5	0.555556
67626	14610	1	0	3	3	1	1	1.0	3	2014	9	13	6	11.25	30	1	0	1	4353	0.994166667	0.3494444439999999	0.305277778	0.0	0.297777778	0.0	0	0.293055556	1.5	0.89	0.0	0.440758
67628	14610	1	2	3	5	1	1	1.0	3	2014	9	13	6	12.75	30	1	0	1	14479	3.247222222	1.076944444	0.191111111	0.3833333329999999	0.0	0.0	0	0.934166667	3.3	2.57	10.5	0.454654
67642	14613	2	0	3	3	6	3	0.0	3	2014	9	13	6	11.83333333	13	0	0	0	9559	2.351944444	0.816666667	0.12	0.0	0.913055556	0.0	0	0.6102777779999999	0.0	1.6	0.0	0.409194
67667	14616	1	0	4	3	6	1	1.0	3	2014	9	13	6	9.75	36	1	1	2	1765	0.441111111	0.146944444	0.157777778	0.0	0.1	0.0	0	0.1155555559999999	1.5	0.42	0.0	0.0985577
67678	14619	0	2	3	3	2	1	1.0	3	2014	9	13	6	20.0	42	0	1	2	3518	0.864722222	0.300277778	0.21	0.0	0.175833333	0.0	0	0.251944444	1.5	0.57	0.0	0.16097
67683	14621	0	2	1	3	6	1	1.0	3	2014	9	13	6	11.58333333	23	1	1	0	372	0.1075	0.051666667	0.058333333	0.0	0.03	0.0	0	0.066111111	1.5	0.12	0.0	0.327731
67698	14625	1	0	3	3	1	1	1.0	3	2014	9	14	7	13.0	32	1	1	1	7465	1.721111111	0.5427777779999999	0.044166667	0.2666666669999999	0.0	0.066666667	1	0.5075	2.4	1.41	0.0	0.500821
67700	14626	0	0	3	3	6	1	1.0	3	2014	9	14	7	20.0	51	1	0	0	14955	3.665833333	1.189444444	0.068055556	0.6	0.053333333	0.2444444439999999	2	0.727777778	6.5	2.22	0.0	0.40229
67703	14627	0	0	4	3	1	1	1.0	3	2014	9	14	7	10.0	32	0	1	1	10792	2.4875	0.828888889	0.079722222	0.433333333	0.0313888889999999	0.128333333	1	0.614722222	4.1	1.82	0.0	0.502033
67705	14627	1	0	4	3	1	1	1.0	3	2014	9	14	7	10.0	27	1	0	1	10792	2.4875	0.828888889	0.079722222	0.433333333	0.0313888889999999	0.128333333	1	0.614722222	4.1	1.82	0.0	0.502033
67729	14634	0	1	4	5	1	5	0.0	3	2014	9	14	7	10.83333333	69	1	1	1	11742	2.670277778	0.781388889	0.134444444	0.566666667	0.0625	0.1541666669999999	1	0.500277778	0.0	1.73	0.0	0.559134
67737	14635	1	1	1	5	6	1	1.0	3	2014	9	14	7	13.0	33	0	1	0	735	0.198611111	0.090277778	0.110555556	0.0	0.066666667	0.0	0	0.061944444	1.5	0.13	0.0	0.309417
67740	14635	1	4	4	3	6	1	1.0	3	2014	9	14	7	22.5	33	0	1	0	7412	1.706944444	0.584444444	0.0922222219999999	0.0	0.565	0.0	0	0.474166667	1.5	1.29	0.0	0.585823
67776	14642	1	1	3	2	6	5	0.0	3	2014	9	15	1	15.16666667	15	0	0	0	6186	1.451388889	0.431944444	0.250833333	0.0	0.362777778	0.0	0	0.3075	0.0	0.92	0.0	0.187895
67827	14658	0	0	3	1	6	1	1.0	3	2014	9	16	2	6.25	33	0	1	0	12143	2.883333333	0.950277778	0.261944444	0.35	0.0	0.0	0	0.655277778	2.4	1.91	0.0	0.544722
67830	14658	1	2	3	5	6	1	1.0	3	2014	9	16	2	17.25	36	1	1	0	3273	0.804722222	0.278333333	0.125	0.1	0.0	0.083333333	1	0.207777778	2.9	0.6	0.0	0.473262
67862	14664	0	2	1	2	6	1	1.0	3	2014	9	17	3	11.5	30	1	0	0	356	0.108888889	0.047222222	0.059166667	0.0	0.013333333	0.0	0	0.02	1.5	0.06	0.0	0.1111109999999999
67865	14664	0	6	1	2	6	1	1.0	3	2014	9	17	3	15.16666667	30	1	0	0	356	0.108888889	0.047222222	0.059166667	0.0	0.016111111	0.0	0	0.023611111	1.5	0.06	0.0	0.176471
67874	14664	5	0	1	2	6	5	0.0	3	2014	9	17	3	8.75	5	0	0	0	356	0.108888889	0.047222222	0.059166667	0.0	0.0141666669999999	0.0	0	0.024166667	0.0	0.06	0.0	0.333333
67877	14665	0	0	4	3	2	1	1.0	3	2014	9	17	3	19.5	41	1	1	2	1172	0.298888889	0.108333333	0.079166667	0.0	0.085277778	0.0	0	0.059444444	1.5	0.17	0.0	0.2803739999999999
67879	14666	0	0	1	3	1	1	1.0	3	2014	9	17	3	10.25	56	0	1	1	1900	0.487222222	0.1580555559999999	0.179722222	0.0	0.184722222	0.0	0	0.135555556	1.5	0.42	0.0	0.14959
67883	14666	2	2	4	3	1	1	1.0	3	2014	9	17	3	18.25	24	0	1	1	1900	0.476111111	0.163333333	0.1916666669999999	0.0	0.146388889	0.0	0	0.1625	1.5	0.46	0.0	0.1794869999999999
67888	14668	0	0	4	3	6	5	0.0	3	2014	9	17	3	10.0	84	1	0	0	5072	1.2661111109999998	0.3908333329999999	0.231111111	0.0	0.295	0.0	0	0.240277778	0.0	0.78	0.0	0.1630059999999999
67893	14670	0	0	3	1	1	4	1.0	3	2014	9	17	3	6.5	31	1	1	1	15274	3.4252777780000003	0.954166667	0.2047222219999999	0.3833333329999999	0.1	0.2166666669999999	1	0.368888889	3.9	2.02	0.0	0.181476
67930	14679	0	1	1	2	6	1	1.0	3	2014	9	18	4	8.85	35	1	0	0	1459	0.396666667	0.1180555559999999	0.194166667	0.0	0.1041666669999999	0.0	0	0.1291666669999999	1.5	0.28	0.0	0.262366
